ville,pays,lat,lon,timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-21T18:00:00+00:00,1,79.11,0.0,0.41,30.47,0.07,1.35,2.35,0.29
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-21T19:00:00+00:00,1,77.41,0.0,0.38,34.23,0.07,1.1,1.98,0.28
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-21T20:00:00+00:00,1,77.08,0.0,0.38,34.48,0.07,0.94,1.69,0.24
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-21T21:00:00+00:00,1,75.93,0.0,0.35,35.19,0.05,0.8,1.42,0.19
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-21T22:00:00+00:00,1,73.24,0.0,0.31,36.56,0.04,0.67,1.16,0.14
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-21T23:00:00+00:00,1,71.33,0.0,0.27,38.15,0.03,0.57,0.97,0.11
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T00:00:00+00:00,1,69.58,0.0,0.23,39.64,0.03,0.5,0.88,0.1
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T01:00:00+00:00,1,68.25,0.0,0.21,40.36,0.03,0.5,0.91,0.1
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T02:00:00+00:00,1,68.01,0.0,0.21,40.42,0.03,0.53,1.06,0.1
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T03:00:00+00:00,1,68.02,0.0,0.21,40.4,0.03,0.56,1.25,0.1
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T04:00:00+00:00,1,68.27,0.0,0.22,40.28,0.03,0.62,1.5,0.12
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T05:00:00+00:00,1,68.68,0.01,0.21,40.94,0.04,0.7,1.76,0.15
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T06:00:00+00:00,1,68.83,0.03,0.17,42.34,0.05,0.77,1.94,0.18
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T07:00:00+00:00,1,66.78,0.02,0.11,49.13,0.04,0.81,1.73,0.15
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T08:00:00+00:00,1,65.9,0.03,0.11,51.77,0.05,0.95,1.78,0.15
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T09:00:00+00:00,1,65.67,0.03,0.12,52.4,0.05,1.1,1.93,0.16
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T10:00:00+00:00,1,66.47,0.04,0.15,55.52,0.05,1.31,2.04,0.15
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T11:00:00+00:00,1,66.5,0.04,0.18,57.42,0.05,1.5,2.14,0.14
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T12:00:00+00:00,1,67.1,0.04,0.24,57.93,0.06,1.67,2.3,0.15
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T13:00:00+00:00,1,67.65,0.04,0.27,54.88,0.06,1.67,2.32,0.17
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T14:00:00+00:00,1,68.0,0.02,0.3,49.08,0.06,1.52,2.22,0.2
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T15:00:00+00:00,1,68.99,0.0,0.33,44.33,0.06,1.37,2.11,0.23
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T16:00:00+00:00,1,69.7,0.0,0.33,40.3,0.06,1.21,1.98,0.26
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T17:00:00+00:00,1,71.92,0.0,0.33,38.08,0.06,1.06,1.85,0.26
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T18:00:00+00:00,1,73.58,0.0,0.32,37.7,0.06,0.91,1.69,0.25
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T19:00:00+00:00,1,72.99,0.0,0.29,39.66,0.07,0.68,1.42,0.23
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T20:00:00+00:00,1,73.38,0.0,0.29,39.59,0.06,0.62,1.26,0.2
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T21:00:00+00:00,1,73.26,0.0,0.28,39.74,0.05,0.57,1.1,0.17
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T22:00:00+00:00,1,72.11,0.0,0.27,39.64,0.04,0.53,0.95,0.14
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-22T23:00:00+00:00,1,71.58,0.0,0.27,39.28,0.03,0.5,0.86,0.12
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T00:00:00+00:00,1,70.97,0.0,0.26,39.31,0.03,0.5,0.79,0.11
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T01:00:00+00:00,1,70.81,0.0,0.27,38.29,0.02,0.5,0.79,0.11
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T02:00:00+00:00,1,71.6,0.0,0.3,36.11,0.02,0.5,0.82,0.11
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T03:00:00+00:00,1,72.8,0.0,0.33,33.77,0.02,0.5,0.84,0.1
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T04:00:00+00:00,1,74.05,0.0,0.37,31.41,0.03,0.53,0.92,0.12
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T05:00:00+00:00,1,75.49,0.04,0.32,30.49,0.04,0.59,1.09,0.15
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T06:00:00+00:00,1,75.85,0.07,0.23,33.14,0.04,0.67,1.28,0.17
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T07:00:00+00:00,1,70.73,0.03,0.1,46.97,0.03,0.68,1.17,0.14
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T08:00:00+00:00,1,68.49,0.02,0.07,49.87,0.03,0.76,1.23,0.15
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T09:00:00+00:00,1,67.25,0.02,0.06,50.19,0.04,0.83,1.32,0.16
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T10:00:00+00:00,1,64.68,0.02,0.06,58.14,0.03,0.96,1.37,0.11
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T11:00:00+00:00,2,63.04,0.01,0.06,60.65,0.02,1.01,1.39,0.09
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T12:00:00+00:00,2,62.44,0.01,0.06,60.74,0.02,1.01,1.39,0.09
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T13:00:00+00:00,1,63.71,0.02,0.1,55.43,0.03,1.06,1.49,0.14
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T14:00:00+00:00,1,66.05,0.01,0.18,47.49,0.04,1.14,1.7,0.21
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T15:00:00+00:00,1,68.74,0.0,0.26,41.6,0.05,1.23,1.94,0.28
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T16:00:00+00:00,1,71.31,0.0,0.34,36.94,0.06,1.3,2.15,0.32
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T17:00:00+00:00,1,74.74,0.0,0.4,33.61,0.06,1.36,2.3,0.32
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T18:00:00+00:00,1,77.88,0.0,0.45,31.44,0.07,1.38,2.36,0.32
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T19:00:00+00:00,1,79.22,0.0,0.46,29.86,0.06,1.36,2.28,0.31
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T20:00:00+00:00,1,80.74,0.0,0.47,28.98,0.06,1.31,2.17,0.29
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T21:00:00+00:00,1,81.35,0.0,0.45,28.83,0.04,1.23,1.99,0.25
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T22:00:00+00:00,1,80.17,0.0,0.41,29.88,0.04,1.09,1.75,0.18
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-23T23:00:00+00:00,1,80.03,0.0,0.4,29.53,0.03,1.02,1.6,0.13
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T00:00:00+00:00,1,80.13,0.0,0.4,28.96,0.02,0.98,1.5,0.11
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T01:00:00+00:00,1,80.29,0.0,0.41,27.42,0.02,0.96,1.45,0.1
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T02:00:00+00:00,1,81.24,0.0,0.43,25.06,0.02,0.96,1.43,0.09
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T03:00:00+00:00,1,82.28,0.0,0.46,22.91,0.02,0.98,1.42,0.09
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T04:00:00+00:00,1,83.77,0.0,0.49,21.01,0.03,1.02,1.5,0.1
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T05:00:00+00:00,1,85.03,0.07,0.4,20.1,0.03,1.07,1.67,0.13
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T06:00:00+00:00,1,85.2,0.11,0.27,21.49,0.04,1.16,1.86,0.18
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T07:00:00+00:00,1,72.68,0.03,0.11,40.65,0.03,0.81,1.29,0.14
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T08:00:00+00:00,1,70.07,0.02,0.07,43.16,0.03,0.9,1.38,0.15
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T09:00:00+00:00,1,68.69,0.02,0.06,43.66,0.03,1.04,1.55,0.16
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T10:00:00+00:00,1,67.59,0.01,0.05,51.84,0.03,1.37,1.89,0.15
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T11:00:00+00:00,1,66.98,0.01,0.06,53.49,0.03,1.6,2.17,0.14
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T12:00:00+00:00,1,67.1,0.01,0.07,52.92,0.03,1.74,2.4,0.14
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T13:00:00+00:00,1,68.4,0.01,0.1,50.73,0.03,1.9,2.67,0.16
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T14:00:00+00:00,1,70.19,0.01,0.14,47.07,0.04,2.07,2.97,0.18
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T15:00:00+00:00,1,72.06,0.0,0.18,44.17,0.04,2.25,3.27,0.19
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T16:00:00+00:00,1,73.26,0.0,0.22,39.97,0.05,2.34,3.41,0.2
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T17:00:00+00:00,1,75.97,0.0,0.28,35.99,0.05,2.4,3.5,0.22
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T18:00:00+00:00,1,78.21,0.0,0.34,33.17,0.06,2.42,3.54,0.24
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T19:00:00+00:00,1,79.17,0.0,0.37,31.18,0.06,2.35,3.42,0.26
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T20:00:00+00:00,1,80.23,0.0,0.4,30.08,0.05,2.26,3.26,0.26
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T21:00:00+00:00,1,80.64,0.0,0.41,29.08,0.04,2.15,3.06,0.23
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T22:00:00+00:00,1,81.11,0.0,0.43,27.22,0.03,2.09,2.96,0.18
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-24T23:00:00+00:00,1,82.63,0.0,0.47,25.56,0.03,2.08,2.94,0.18
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-25T00:00:00+00:00,1,83.82,0.0,0.51,24.78,0.04,2.04,2.9,0.24
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-25T01:00:00+00:00,1,85.51,0.0,0.56,24.06,0.04,2.01,2.89,0.31
Antsirabe,Madagascar,-19.8659,47.0333,2026-05-25T02:00:00+00:00,1,87.85,0.0,0.61,22.2,0.04,2.03,2.89,0.32
